Customer_ID,Customer_Name,Age,Gender,City,Membership_Level
7371,Customer_7371,44,Female,Bhopal,Silver
7372,Customer_7372,58,Male,Hyderabad,Platinum
7373,Customer_7373,57,Female,Guwahati,Gold
7374,Customer_7374,45,Female,Guwahati,Silver
7375,Customer_7375,43,Male,Chandigarh,Gold
7376,Customer_7376,19,Female,Guwahati,Platinum
7377,Customer_7377,42,Female,Bengaluru,Silver
7378,Customer_7378,20,Female,Lucknow,Silver
7379,Customer_7379,25,Female,Coimbatore,Gold
7380,Customer_7380,61,Female,Surat,Gold
7381,Customer_7381,50,Male,Coimbatore,Silver
7382,Customer_7382,59,Male,Bengaluru,Platinum
7383,Customer_7383,52,Male,Bengaluru,Silver
7384,Customer_7384,23,Female,Bhopal,Silver
7385,Customer_7385,56,Male,Visakhapatnam,Silver
7386,Customer_7386,40,Female,Pune,Silver
7387,Customer_7387,42,Female,Ahmedabad,Gold
7388,Customer_7388,60,Female,Jaipur,Platinum
7389,Customer_7389,36,Male,Nagpur,Silver
7390,Customer_7390,22,Male,Kolkata,Platinum
7391,Customer_7391,28,Male,Guwahati,Platinum
7392,Customer_7392,29,Female,Chandigarh,Silver
7393,Customer_7393,27,Male,Bhopal,Gold
7394,Customer_7394,25,Female,Chennai,Silver
7395,Customer_7395,41,Male,Ahmedabad,Gold
7396,Customer_7396,45,Male,Pune,Silver
7397,Customer_7397,58,Female,Patna,Gold
7398,Customer_7398,53,Female,Hyderabad,Silver
7399,Customer_7399,54,Male,Kolkata,Platinum
7400,Customer_7400,38,Male,Nagpur,Platinum
7401,Customer_7401,25,Male,Surat,Silver
7402,Customer_7402,26,Female,Lucknow,Silver
7403,Customer_7403,64,Female,Coimbatore,Silver
7404,Customer_7404,32,Male,Chennai,Gold
7405,Customer_7405,63,Male,Ahmedabad,Silver
7406,Customer_7406,57,Female,Indore,Gold
7407,Customer_7407,35,Male,Kochi,Silver
7408,Customer_7408,59,Female,Coimbatore,Silver
7409,Customer_7409,37,Female,Indore,Silver
7410,Customer_7410,23,Female,Chandigarh,Silver
7411,Customer_7411,29,Female,Bhopal,Gold
7412,Customer_7412,19,Female,Surat,Platinum
7413,Customer_7413,24,Female,Chandigarh,Silver
7414,Customer_7414,33,Male,Delhi,Gold
7415,Customer_7415,20,Female,Chandigarh,Silver
7416,Customer_7416,62,Female,Patna,Gold
7417,Customer_7417,20,Male,Hyderabad,Silver
7418,Customer_7418,44,Female,Bhopal,Gold
7419,Customer_7419,60,Male,Ahmedabad,Platinum
7420,Customer_7420,57,Female,Pune,Silver
7421,Customer_7421,55,Male,Mumbai,Gold
7422,Customer_7422,50,Male,Bhopal,Silver
7423,Customer_7423,45,Female,Nagpur,Silver
7424,Customer_7424,18,Female,Chandigarh,Silver
7425,Customer_7425,25,Female,Indore,Silver
7426,Customer_7426,54,Female,Visakhapatnam,Silver
7427,Customer_7427,49,Male,Jaipur,Silver
7428,Customer_7428,60,Male,Lucknow,Silver
7429,Customer_7429,54,Male,Kochi,Silver
7430,Customer_7430,21,Female,Bhopal,Gold
7431,Customer_7431,47,Male,Hyderabad,Platinum
7432,Customer_7432,23,Female,Guwahati,Silver
7433,Customer_7433,63,Female,Indore,Silver
7434,Customer_7434,36,Male,Jaipur,Silver
7435,Customer_7435,49,Female,Hyderabad,Platinum
7436,Customer_7436,26,Male,Chandigarh,Gold
7437,Customer_7437,29,Female,Visakhapatnam,Silver
7438,Customer_7438,28,Male,Chandigarh,Silver
7439,Customer_7439,63,Female,Hyderabad,Silver
7440,Customer_7440,33,Male,Kolkata,Silver
7441,Customer_7441,18,Male,Chennai,Platinum
7442,Customer_7442,62,Female,Mumbai,Platinum
7443,Customer_7443,38,Female,Hyderabad,Silver
7444,Customer_7444,47,Male,Jaipur,Gold
7445,Customer_7445,30,Female,Kochi,Silver
7446,Customer_7446,51,Female,Nagpur,Silver
7447,Customer_7447,21,Female,Pune,Platinum
7448,Customer_7448,45,Male,Guwahati,Gold
7449,Customer_7449,55,Male,Delhi,Silver
7450,Customer_7450,48,Female,Visakhapatnam,Silver
7451,Customer_7451,44,Female,Patna,Platinum
7452,Customer_7452,22,Male,Coimbatore,Gold
7453,Customer_7453,42,Female,Bengaluru,Silver
7454,Customer_7454,20,Male,Coimbatore,Silver
7455,Customer_7455,50,Female,Mumbai,Silver
7456,Customer_7456,21,Female,Lucknow,Platinum
7457,Customer_7457,42,Female,Indore,Gold
7458,Customer_7458,37,Male,Bengaluru,Silver
7459,Customer_7459,51,Male,Pune,Gold
7460,Customer_7460,43,Male,Ahmedabad,Gold
7461,Customer_7461,22,Male,Guwahati,Silver
7462,Customer_7462,52,Female,Coimbatore,Silver
7463,Customer_7463,45,Female,Surat,Gold
7464,Customer_7464,46,Male,Surat,Gold
7465,Customer_7465,26,Female,Guwahati,Gold
7466,Customer_7466,55,Female,Bhopal,Platinum
7467,Customer_7467,23,Male,Kochi,Silver
7468,Customer_7468,36,Female,Bhopal,Silver
7469,Customer_7469,61,Female,Surat,Platinum
7470,Customer_7470,28,Male,Bhopal,Silver
7471,Customer_7471,19,Female,Guwahati,Gold
7472,Customer_7472,64,Female,Nagpur,Gold
7473,Customer_7473,61,Female,Pune,Gold
7474,Customer_7474,61,Male,Surat,Silver
7475,Customer_7475,26,Male,Hyderabad,Gold
7476,Customer_7476,38,Female,Guwahati,Platinum
7477,Customer_7477,41,Female,Guwahati,Gold
7478,Customer_7478,51,Female,Chennai,Silver
7479,Customer_7479,39,Male,Guwahati,Silver
7480,Customer_7480,20,Male,Jaipur,Silver
7481,Customer_7481,29,Male,Chandigarh,Silver
7482,Customer_7482,45,Female,Chennai,Silver
7483,Customer_7483,47,Female,Hyderabad,Platinum
7484,Customer_7484,43,Female,Ahmedabad,Gold
7485,Customer_7485,38,Female,Chandigarh,Gold
7486,Customer_7486,45,Female,Kolkata,Gold
7487,Customer_7487,43,Male,Lucknow,Silver
7488,Customer_7488,50,Female,Surat,Platinum
7489,Customer_7489,38,Female,Nagpur,Silver
7490,Customer_7490,52,Female,Pune,Silver
7491,Customer_7491,51,Male,Visakhapatnam,Silver
7492,Customer_7492,58,Female,Hyderabad,Platinum
7493,Customer_7493,64,Male,Pune,Platinum
7494,Customer_7494,35,Male,Kolkata,Silver
7495,Customer_7495,28,Male,Coimbatore,Platinum
7496,Customer_7496,40,Male,Bhopal,Silver
7497,Customer_7497,39,Male,Hyderabad,Silver
7498,Customer_7498,34,Female,Delhi,Platinum
7499,Customer_7499,22,Female,Chennai,Platinum
7500,Customer_7500,61,Male,Guwahati,Gold
7501,Customer_7501,28,Male,Bhopal,Gold
7502,Customer_7502,47,Male,Patna,Platinum
7503,Customer_7503,32,Female,Bengaluru,Gold
7504,Customer_7504,44,Female,Visakhapatnam,Platinum
7505,Customer_7505,52,Male,Ahmedabad,Gold
7506,Customer_7506,50,Female,Indore,Platinum
7507,Customer_7507,37,Female,Chandigarh,Platinum
7508,Customer_7508,33,Male,Jaipur,Silver
7509,Customer_7509,51,Male,Bengaluru,Platinum
7510,Customer_7510,19,Female,Kolkata,Silver
7511,Customer_7511,52,Female,Visakhapatnam,Silver
7512,Customer_7512,57,Female,Nagpur,Gold
7513,Customer_7513,45,Male,Patna,Silver
7514,Customer_7514,64,Male,Hyderabad,Gold
7515,Customer_7515,56,Male,Chennai,Platinum
7516,Customer_7516,23,Female,Ahmedabad,Silver
7517,Customer_7517,26,Female,Guwahati,Silver
7518,Customer_7518,37,Male,Kolkata,Platinum
7519,Customer_7519,18,Female,Surat,Silver
7520,Customer_7520,25,Male,Chandigarh,Silver
7521,Customer_7521,40,Female,Delhi,Silver
7522,Customer_7522,20,Male,Surat,Gold
7523,Customer_7523,21,Female,Indore,Gold
7524,Customer_7524,42,Female,Ahmedabad,Platinum
7525,Customer_7525,64,Male,Ahmedabad,Silver
7526,Customer_7526,55,Male,Nagpur,Platinum
7527,Customer_7527,32,Male,Surat,Gold
7528,Customer_7528,38,Male,Bengaluru,Silver
7529,Customer_7529,52,Male,Chennai,Gold
7530,Customer_7530,63,Female,Visakhapatnam,Gold
7531,Customer_7531,31,Male,Patna,Gold
7532,Customer_7532,53,Male,Patna,Silver
7533,Customer_7533,29,Male,Surat,Silver
7534,Customer_7534,34,Male,Jaipur,Silver
7535,Customer_7535,56,Male,Lucknow,Silver
7536,Customer_7536,26,Female,Bhopal,Gold
7537,Customer_7537,52,Male,Nagpur,Silver
7538,Customer_7538,30,Male,Delhi,Gold
7539,Customer_7539,32,Male,Nagpur,Silver
7540,Customer_7540,35,Female,Nagpur,Silver
7541,Customer_7541,50,Female,Ahmedabad,Gold
7542,Customer_7542,23,Male,Chandigarh,Silver
7543,Customer_7543,44,Male,Nagpur,Platinum
7544,Customer_7544,40,Female,Delhi,Silver
7545,Customer_7545,44,Female,Chandigarh,Silver
7546,Customer_7546,51,Female,Coimbatore,Platinum
7547,Customer_7547,63,Male,Pune,Gold
7548,Customer_7548,55,Male,Patna,Silver
7549,Customer_7549,31,Female,Kochi,Silver
7550,Customer_7550,53,Male,Guwahati,Gold
7551,Customer_7551,25,Female,Surat,Platinum
7552,Customer_7552,52,Female,Jaipur,Platinum
7553,Customer_7553,36,Female,Patna,Silver
7554,Customer_7554,47,Male,Bengaluru,Platinum
7555,Customer_7555,31,Female,Delhi,Silver
7556,Customer_7556,37,Female,Chandigarh,Silver
7557,Customer_7557,42,Male,Ahmedabad,Platinum
7558,Customer_7558,57,Female,Surat,Silver
7559,Customer_7559,41,Male,Ahmedabad,Silver
7560,Customer_7560,31,Female,Kochi,Silver
7561,Customer_7561,43,Male,Nagpur,Silver
7562,Customer_7562,55,Female,Pune,Gold
7563,Customer_7563,40,Female,Patna,Gold
7564,Customer_7564,39,Female,Chandigarh,Silver
7565,Customer_7565,36,Female,Guwahati,Gold
7566,Customer_7566,63,Female,Hyderabad,Platinum
7567,Customer_7567,20,Male,Delhi,Platinum
7568,Customer_7568,59,Male,Bhopal,Silver
7569,Customer_7569,36,Female,Coimbatore,Platinum
7570,Customer_7570,26,Female,Chandigarh,Gold
7571,Customer_7571,45,Female,Bhopal,Silver
7572,Customer_7572,37,Male,Visakhapatnam,Silver
7573,Customer_7573,62,Male,Surat,Silver
7574,Customer_7574,24,Female,Ahmedabad,Gold
7575,Customer_7575,31,Male,Delhi,Silver
7576,Customer_7576,26,Female,Pune,Gold
7577,Customer_7577,36,Female,Patna,Silver
7578,Customer_7578,64,Female,Surat,Platinum
7579,Customer_7579,31,Male,Surat,Silver
7580,Customer_7580,55,Female,Jaipur,Platinum
7581,Customer_7581,53,Female,Patna,Platinum
7582,Customer_7582,57,Female,Chennai,Silver
7583,Customer_7583,34,Male,Surat,Silver
7584,Customer_7584,47,Male,Bhopal,Silver
7585,Customer_7585,26,Male,Kolkata,Platinum
7586,Customer_7586,50,Female,Pune,Gold
7587,Customer_7587,42,Male,Ahmedabad,Silver
7588,Customer_7588,31,Female,Kolkata,Silver
7589,Customer_7589,28,Male,Jaipur,Silver
7590,Customer_7590,52,Female,Nagpur,Platinum
7591,Customer_7591,58,Male,Bhopal,Gold
7592,Customer_7592,31,Female,Chennai,Platinum
7593,Customer_7593,47,Male,Visakhapatnam,Silver
7594,Customer_7594,58,Male,Ahmedabad,Silver
7595,Customer_7595,21,Male,Kochi,Platinum
7596,Customer_7596,21,Female,Ahmedabad,Silver
7597,Customer_7597,45,Male,Delhi,Platinum
7598,Customer_7598,25,Male,Visakhapatnam,Silver
7599,Customer_7599,19,Male,Mumbai,Silver
7600,Customer_7600,58,Male,Chennai,Gold
7601,Customer_7601,63,Female,Delhi,Platinum
7602,Customer_7602,39,Male,Pune,Platinum
7603,Customer_7603,58,Female,Delhi,Silver
7604,Customer_7604,33,Female,Jaipur,Silver
7605,Customer_7605,46,Female,Bengaluru,Gold
7606,Customer_7606,47,Female,Bhopal,Gold
7607,Customer_7607,29,Male,Guwahati,Gold
7608,Customer_7608,52,Female,Patna,Silver
7609,Customer_7609,28,Female,Chandigarh,Platinum
7610,Customer_7610,63,Female,Lucknow,Gold
7611,Customer_7611,38,Female,Hyderabad,Platinum
7612,Customer_7612,38,Male,Kochi,Gold
7613,Customer_7613,22,Male,Kochi,Silver
7614,Customer_7614,37,Female,Guwahati,Platinum
7615,Customer_7615,54,Female,Coimbatore,Gold
7616,Customer_7616,20,Female,Indore,Platinum
7617,Customer_7617,61,Male,Pune,Platinum
7618,Customer_7618,50,Male,Lucknow,Gold
7619,Customer_7619,26,Male,Pune,Gold
7620,Customer_7620,26,Male,Kolkata,Silver
7621,Customer_7621,21,Male,Bhopal,Silver
7622,Customer_7622,52,Female,Chandigarh,Silver
7623,Customer_7623,34,Male,Coimbatore,Silver
7624,Customer_7624,51,Male,Bengaluru,Silver
7625,Customer_7625,41,Female,Visakhapatnam,Silver
7626,Customer_7626,49,Male,Patna,Silver
7627,Customer_7627,18,Male,Kolkata,Silver
7628,Customer_7628,25,Male,Surat,Silver
7629,Customer_7629,62,Female,Guwahati,Silver
7630,Customer_7630,40,Male,Bhopal,Gold
7631,Customer_7631,64,Female,Kolkata,Gold
7632,Customer_7632,57,Female,Hyderabad,Silver
7633,Customer_7633,29,Male,Pune,Gold
7634,Customer_7634,29,Male,Lucknow,Platinum
7635,Customer_7635,63,Male,Chandigarh,Silver
7636,Customer_7636,64,Male,Ahmedabad,Gold
7637,Customer_7637,32,Female,Jaipur,Platinum
7638,Customer_7638,58,Male,Chennai,Platinum
7639,Customer_7639,36,Female,Ahmedabad,Silver
7640,Customer_7640,43,Female,Pune,Gold
7641,Customer_7641,46,Female,Patna,Silver
7642,Customer_7642,39,Female,Bengaluru,Gold
7643,Customer_7643,57,Female,Kochi,Platinum
7644,Customer_7644,38,Male,Indore,Gold
7645,Customer_7645,55,Female,Jaipur,Platinum
7646,Customer_7646,37,Female,Kolkata,Silver
7647,Customer_7647,46,Male,Lucknow,Platinum
7648,Customer_7648,21,Male,Patna,Gold
7649,Customer_7649,24,Female,Nagpur,Silver
7650,Customer_7650,45,Female,Chennai,Gold
7651,Customer_7651,45,Male,Visakhapatnam,Silver
7652,Customer_7652,21,Female,Mumbai,Silver
7653,Customer_7653,39,Male,Bhopal,Platinum
7654,Customer_7654,29,Male,Delhi,Silver
7655,Customer_7655,62,Female,Visakhapatnam,Gold
7656,Customer_7656,20,Male,Kolkata,Silver
7657,Customer_7657,39,Female,Hyderabad,Silver
7658,Customer_7658,61,Female,Indore,Platinum
7659,Customer_7659,19,Female,Ahmedabad,Silver
7660,Customer_7660,41,Male,Pune,Gold
7661,Customer_7661,51,Female,Chennai,Gold
7662,Customer_7662,44,Male,Hyderabad,Gold
7663,Customer_7663,58,Female,Chandigarh,Platinum
7664,Customer_7664,18,Female,Visakhapatnam,Gold
7665,Customer_7665,25,Male,Patna,Silver
7666,Customer_7666,40,Female,Nagpur,Platinum
7667,Customer_7667,55,Female,Bhopal,Silver
7668,Customer_7668,23,Male,Bhopal,Gold
7669,Customer_7669,39,Male,Chandigarh,Platinum
7670,Customer_7670,42,Male,Patna,Gold
7671,Customer_7671,35,Female,Surat,Platinum
7672,Customer_7672,34,Male,Indore,Gold
7673,Customer_7673,29,Male,Kochi,Platinum
7674,Customer_7674,23,Female,Patna,Platinum
7675,Customer_7675,43,Male,Nagpur,Silver
7676,Customer_7676,44,Female,Lucknow,Silver
7677,Customer_7677,25,Female,Bhopal,Silver
7678,Customer_7678,36,Male,Chandigarh,Gold
7679,Customer_7679,59,Female,Patna,Silver
7680,Customer_7680,18,Male,Lucknow,Silver
7681,Customer_7681,46,Male,Chennai,Silver
7682,Customer_7682,62,Male,Jaipur,Platinum
7683,Customer_7683,52,Male,Visakhapatnam,Gold
7684,Customer_7684,57,Female,Jaipur,Silver
7685,Customer_7685,31,Female,Visakhapatnam,Silver
7686,Customer_7686,52,Male,Indore,Silver
7687,Customer_7687,62,Male,Indore,Silver
7688,Customer_7688,37,Female,Pune,Silver
7689,Customer_7689,30,Male,Lucknow,Platinum
7690,Customer_7690,55,Female,Chennai,Platinum
7691,Customer_7691,63,Male,Kolkata,Silver
7692,Customer_7692,25,Female,Kolkata,Silver
7693,Customer_7693,60,Female,Indore,Silver
7694,Customer_7694,37,Female,Jaipur,Silver
7695,Customer_7695,50,Male,Chandigarh,Silver
7696,Customer_7696,43,Male,Jaipur,Silver
7697,Customer_7697,56,Male,Chennai,Silver
7698,Customer_7698,38,Male,Mumbai,Gold
7699,Customer_7699,59,Male,Nagpur,Gold
7700,Customer_7700,60,Female,Bengaluru,Gold
7701,Customer_7701,58,Female,Coimbatore,Silver
7702,Customer_7702,26,Female,Hyderabad,Platinum
7703,Customer_7703,41,Female,Indore,Platinum
7704,Customer_7704,54,Female,Coimbatore,Silver
7705,Customer_7705,58,Female,Bhopal,Silver
7706,Customer_7706,34,Female,Kolkata,Gold
7707,Customer_7707,41,Male,Jaipur,Silver
7708,Customer_7708,38,Female,Visakhapatnam,Silver
7709,Customer_7709,56,Male,Coimbatore,Gold
7710,Customer_7710,58,Female,Guwahati,Gold
7711,Customer_7711,56,Female,Bengaluru,Silver
7712,Customer_7712,30,Male,Jaipur,Gold
7713,Customer_7713,28,Female,Chennai,Platinum
7714,Customer_7714,63,Male,Kochi,Silver
7715,Customer_7715,36,Female,Kochi,Gold
7716,Customer_7716,28,Male,Mumbai,Silver
7717,Customer_7717,30,Female,Jaipur,Silver
7718,Customer_7718,63,Male,Jaipur,Gold
7719,Customer_7719,62,Male,Kolkata,Silver
7720,Customer_7720,18,Female,Patna,Silver
7721,Customer_7721,57,Female,Patna,Silver
7722,Customer_7722,61,Male,Bengaluru,Gold
7723,Customer_7723,36,Female,Guwahati,Gold
7724,Customer_7724,29,Male,Bengaluru,Silver
7725,Customer_7725,25,Female,Hyderabad,Gold
7726,Customer_7726,25,Male,Chennai,Silver
7727,Customer_7727,62,Female,Surat,Gold
7728,Customer_7728,29,Male,Surat,Silver
7729,Customer_7729,50,Female,Indore,Gold
7730,Customer_7730,62,Male,Kolkata,Platinum
7731,Customer_7731,43,Male,Delhi,Platinum
7732,Customer_7732,56,Female,Jaipur,Silver
7733,Customer_7733,45,Female,Kochi,Platinum
7734,Customer_7734,22,Male,Delhi,Silver
7735,Customer_7735,25,Male,Bengaluru,Platinum
7736,Customer_7736,42,Male,Patna,Silver
7737,Customer_7737,44,Male,Lucknow,Silver
7738,Customer_7738,63,Female,Ahmedabad,Silver
7739,Customer_7739,40,Male,Bhopal,Silver
7740,Customer_7740,47,Male,Patna,Gold
7741,Customer_7741,62,Male,Jaipur,Platinum
7742,Customer_7742,64,Female,Lucknow,Gold
7743,Customer_7743,40,Male,Visakhapatnam,Gold
7744,Customer_7744,64,Female,Jaipur,Gold
7745,Customer_7745,37,Female,Patna,Silver
7746,Customer_7746,35,Female,Delhi,Silver
7747,Customer_7747,35,Female,Mumbai,Silver
7748,Customer_7748,19,Female,Guwahati,Silver
7749,Customer_7749,21,Female,Nagpur,Silver
7750,Customer_7750,47,Female,Ahmedabad,Silver
7751,Customer_7751,50,Male,Hyderabad,Silver
7752,Customer_7752,53,Male,Bhopal,Silver
7753,Customer_7753,35,Female,Patna,Platinum
7754,Customer_7754,54,Male,Nagpur,Silver
7755,Customer_7755,36,Male,Delhi,Gold
7756,Customer_7756,64,Female,Indore,Gold
7757,Customer_7757,45,Male,Bengaluru,Gold
7758,Customer_7758,57,Female,Guwahati,Silver
7759,Customer_7759,37,Male,Coimbatore,Silver
7760,Customer_7760,50,Female,Visakhapatnam,Silver
7761,Customer_7761,29,Female,Mumbai,Silver
7762,Customer_7762,32,Male,Pune,Silver
7763,Customer_7763,58,Male,Ahmedabad,Gold
7764,Customer_7764,56,Female,Guwahati,Gold
7765,Customer_7765,19,Female,Patna,Gold
7766,Customer_7766,46,Female,Lucknow,Silver
7767,Customer_7767,58,Male,Delhi,Silver
7768,Customer_7768,27,Male,Hyderabad,Platinum
7769,Customer_7769,19,Male,Surat,Silver
7770,Customer_7770,28,Male,Nagpur,Gold
7771,Customer_7771,30,Female,Bengaluru,Gold
7772,Customer_7772,27,Female,Indore,Silver
7773,Customer_7773,31,Female,Bengaluru,Silver
7774,Customer_7774,35,Female,Guwahati,Silver
7775,Customer_7775,26,Male,Lucknow,Silver
7776,Customer_7776,56,Female,Patna,Silver
7777,Customer_7777,45,Female,Indore,Silver
7778,Customer_7778,20,Male,Patna,Silver
7779,Customer_7779,37,Male,Surat,Gold
7780,Customer_7780,23,Female,Kolkata,Platinum
7781,Customer_7781,44,Male,Chennai,Silver
7782,Customer_7782,19,Female,Surat,Platinum
7783,Customer_7783,46,Male,Jaipur,Platinum
7784,Customer_7784,55,Male,Kochi,Platinum
7785,Customer_7785,20,Female,Mumbai,Platinum
7786,Customer_7786,33,Male,Kolkata,Silver
7787,Customer_7787,47,Female,Chandigarh,Silver
7788,Customer_7788,57,Male,Pune,Gold
7789,Customer_7789,19,Male,Delhi,Gold
7790,Customer_7790,34,Male,Bhopal,Platinum
7791,Customer_7791,58,Male,Indore,Platinum
7792,Customer_7792,29,Male,Bhopal,Gold
7793,Customer_7793,52,Female,Guwahati,Silver
7794,Customer_7794,60,Male,Bhopal,Silver
7795,Customer_7795,18,Female,Bhopal,Silver
7796,Customer_7796,62,Male,Nagpur,Gold
7797,Customer_7797,32,Female,Mumbai,Gold
7798,Customer_7798,43,Male,Mumbai,Platinum
7799,Customer_7799,54,Female,Chennai,Gold
7800,Customer_7800,38,Female,Visakhapatnam,Platinum
7801,Customer_7801,48,Male,Chandigarh,Gold
7802,Customer_7802,42,Male,Lucknow,Platinum
7803,Customer_7803,40,Male,Surat,Silver
7804,Customer_7804,41,Female,Mumbai,Platinum
7805,Customer_7805,55,Female,Bengaluru,Gold
7806,Customer_7806,45,Male,Guwahati,Silver
7807,Customer_7807,38,Male,Hyderabad,Silver
7808,Customer_7808,60,Female,Guwahati,Platinum
7809,Customer_7809,35,Female,Visakhapatnam,Silver
7810,Customer_7810,53,Male,Guwahati,Silver
7811,Customer_7811,52,Female,Ahmedabad,Silver
7812,Customer_7812,62,Male,Nagpur,Gold
7813,Customer_7813,26,Male,Lucknow,Platinum
7814,Customer_7814,55,Male,Bengaluru,Silver
7815,Customer_7815,47,Female,Hyderabad,Silver
7816,Customer_7816,61,Female,Patna,Platinum
7817,Customer_7817,51,Female,Coimbatore,Gold
7818,Customer_7818,49,Female,Nagpur,Platinum
7819,Customer_7819,20,Male,Guwahati,Silver
7820,Customer_7820,20,Female,Lucknow,Silver
7821,Customer_7821,45,Male,Patna,Silver
7822,Customer_7822,61,Male,Chennai,Gold
7823,Customer_7823,32,Male,Mumbai,Silver
7824,Customer_7824,58,Female,Bengaluru,Silver
7825,Customer_7825,40,Male,Pune,Silver
7826,Customer_7826,57,Male,Chandigarh,Silver
7827,Customer_7827,28,Female,Lucknow,Platinum
7828,Customer_7828,49,Male,Guwahati,Silver
7829,Customer_7829,53,Female,Kochi,Gold
7830,Customer_7830,50,Female,Guwahati,Platinum
7831,Customer_7831,41,Female,Kolkata,Silver
7832,Customer_7832,56,Male,Visakhapatnam,Gold
7833,Customer_7833,51,Female,Surat,Platinum
7834,Customer_7834,45,Female,Surat,Platinum
7835,Customer_7835,54,Female,Indore,Silver
7836,Customer_7836,24,Female,Indore,Silver
7837,Customer_7837,21,Male,Chandigarh,Silver
7838,Customer_7838,54,Female,Patna,Gold
7839,Customer_7839,18,Male,Kochi,Gold
7840,Customer_7840,18,Female,Coimbatore,Gold
7841,Customer_7841,64,Male,Guwahati,Silver
7842,Customer_7842,37,Female,Chennai,Silver
7843,Customer_7843,36,Male,Kolkata,Gold
7844,Customer_7844,46,Female,Pune,Silver
7845,Customer_7845,27,Male,Mumbai,Gold
7846,Customer_7846,35,Male,Delhi,Silver
7847,Customer_7847,45,Male,Bhopal,Silver
7848,Customer_7848,52,Female,Lucknow,Silver
7849,Customer_7849,60,Male,Ahmedabad,Silver
7850,Customer_7850,64,Male,Delhi,Silver
7851,Customer_7851,48,Male,Bhopal,Silver
7852,Customer_7852,44,Male,Mumbai,Silver
7853,Customer_7853,28,Female,Lucknow,Silver
7854,Customer_7854,55,Male,Kochi,Silver
7855,Customer_7855,22,Male,Bengaluru,Gold
7856,Customer_7856,25,Male,Pune,Silver
7857,Customer_7857,51,Female,Bhopal,Gold
7858,Customer_7858,29,Male,Ahmedabad,Gold
7859,Customer_7859,55,Male,Visakhapatnam,Gold
7860,Customer_7860,18,Male,Bhopal,Platinum
7861,Customer_7861,48,Male,Bengaluru,Silver
7862,Customer_7862,21,Female,Kochi,Gold
7863,Customer_7863,62,Male,Jaipur,Platinum
7864,Customer_7864,22,Male,Lucknow,Platinum
7865,Customer_7865,47,Female,Hyderabad,Silver
7866,Customer_7866,41,Female,Delhi,Silver
7867,Customer_7867,20,Female,Bhopal,Silver
7868,Customer_7868,28,Male,Kolkata,Gold
7869,Customer_7869,62,Female,Surat,Gold
7870,Customer_7870,21,Male,Patna,Silver
7871,Customer_7871,43,Female,Indore,Gold
7872,Customer_7872,44,Male,Ahmedabad,Gold
7873,Customer_7873,63,Female,Kolkata,Silver
7874,Customer_7874,60,Male,Mumbai,Platinum
7875,Customer_7875,44,Female,Bhopal,Gold
7876,Customer_7876,59,Male,Mumbai,Silver
7877,Customer_7877,23,Male,Chandigarh,Gold
7878,Customer_7878,32,Male,Bengaluru,Silver
7879,Customer_7879,47,Male,Lucknow,Gold
7880,Customer_7880,59,Male,Guwahati,Platinum
7881,Customer_7881,54,Male,Ahmedabad,Platinum
7882,Customer_7882,54,Male,Pune,Silver
7883,Customer_7883,59,Male,Delhi,Silver
7884,Customer_7884,54,Female,Bhopal,Silver
7885,Customer_7885,52,Male,Kolkata,Gold
7886,Customer_7886,40,Male,Chandigarh,Silver
7887,Customer_7887,23,Female,Chennai,Gold
7888,Customer_7888,21,Male,Kochi,Silver
7889,Customer_7889,35,Female,Mumbai,Silver
7890,Customer_7890,26,Male,Bhopal,Silver
7891,Customer_7891,46,Female,Delhi,Platinum
7892,Customer_7892,30,Female,Bhopal,Gold
7893,Customer_7893,64,Male,Bhopal,Silver
7894,Customer_7894,34,Female,Bhopal,Silver
7895,Customer_7895,62,Male,Guwahati,Gold
7896,Customer_7896,49,Male,Kochi,Silver
7897,Customer_7897,39,Male,Visakhapatnam,Gold
7898,Customer_7898,21,Male,Indore,Platinum
7899,Customer_7899,22,Female,Surat,Gold
7900,Customer_7900,54,Male,Ahmedabad,Gold
7901,Customer_7901,58,Female,Lucknow,Gold
7902,Customer_7902,30,Female,Ahmedabad,Platinum
7903,Customer_7903,51,Male,Visakhapatnam,Platinum
7904,Customer_7904,62,Male,Ahmedabad,Gold
7905,Customer_7905,39,Male,Jaipur,Silver
7906,Customer_7906,40,Male,Pune,Silver
7907,Customer_7907,20,Female,Nagpur,Silver
7908,Customer_7908,59,Male,Mumbai,Gold
7909,Customer_7909,51,Female,Indore,Gold
7910,Customer_7910,49,Male,Ahmedabad,Silver
7911,Customer_7911,62,Male,Surat,Silver
7912,Customer_7912,38,Male,Patna,Silver
7913,Customer_7913,63,Male,Bengaluru,Platinum
7914,Customer_7914,61,Female,Nagpur,Gold
7915,Customer_7915,38,Female,Patna,Gold
7916,Customer_7916,61,Male,Mumbai,Silver
7917,Customer_7917,28,Female,Guwahati,Gold
7918,Customer_7918,56,Female,Bhopal,Silver
7919,Customer_7919,21,Male,Visakhapatnam,Gold
7920,Customer_7920,18,Male,Chennai,Silver
7921,Customer_7921,45,Female,Bengaluru,Silver
7922,Customer_7922,41,Female,Kolkata,Silver
7923,Customer_7923,52,Female,Bengaluru,Silver
7924,Customer_7924,30,Female,Patna,Platinum
7925,Customer_7925,64,Male,Guwahati,Silver
7926,Customer_7926,51,Male,Mumbai,Silver
