Transaction_ID,Date,Store_ID,Product_ID,Customer_ID,Quantity,Unit_Price_INR,Revenue_INR
8517,2024-11-15,1067,1341,7353,4,46261,185044
8518,2024-02-07,1066,1369,7416,7,12505,87535
8519,2024-01-10,1043,1719,6564,1,21210,21210
8520,2024-01-16,1040,1224,7677,6,47220,283320
8521,2024-11-20,1041,1900,6173,9,8676,78084
8522,2024-08-30,1010,1443,7345,6,25401,152406
8523,2024-09-03,1092,1374,6987,9,2364,21276
8524,2024-02-11,1042,1262,6511,2,25428,50856
8525,2024-08-21,1085,1145,5717,8,10942,87536
8526,2024-02-13,1007,1127,9470,9,31246,281214
8527,2024-06-12,1045,1773,9505,3,29210,87630
8528,2024-05-29,1033,1624,7349,6,11657,69942
8529,2024-10-06,1094,1267,5359,5,38403,192015
8530,2024-07-22,1067,1363,8793,6,19633,117798
8531,2024-08-18,1014,1672,5714,9,18307,164763
8532,2024-10-17,1017,1481,5877,3,4017,12051
8533,2024-11-01,1010,1788,7550,8,27799,222392
8534,2024-12-04,1090,1697,7747,7,32518,227626
8535,2024-11-29,1018,1209,7383,9,6529,58761
8536,2024-10-22,1072,1973,6513,4,37755,151020
8537,2024-01-22,1024,1553,5398,3,37224,111672
8538,2024-06-23,1021,1221,6255,9,9942,89478
8539,2024-08-29,1086,1301,5302,3,48841,146523
8540,2024-11-26,1061,1258,9411,3,18743,56229
8541,2024-03-06,1036,1952,6607,1,19810,19810
8542,2024-04-03,1009,1052,5894,4,39764,159056
8543,2024-07-31,1080,1061,8856,7,18640,130480
8544,2024-08-28,1051,1908,6937,8,19831,158648
8545,2024-04-19,1076,1818,5292,2,15797,31594
8546,2024-02-16,1067,1484,9463,7,36752,257264
8547,2024-12-25,1095,1402,9887,9,17755,159795
8548,2024-06-04,1027,1442,5592,4,3589,14356
8549,2024-03-20,1029,1317,6943,9,49439,444951
8550,2024-02-14,1045,1420,8862,4,41696,166784
8551,2024-12-22,1039,1716,8797,1,9795,9795
8552,2024-07-13,1020,1398,5189,6,42762,256572
8553,2024-08-24,1014,1089,6776,4,47903,191612
8554,2024-07-29,1002,1581,7803,5,14424,72120
8555,2024-09-24,1080,1602,5446,8,23417,187336
8556,2024-03-23,1078,1779,5779,2,7968,15936
8557,2024-04-22,1096,1495,9194,9,7401,66609
8558,2024-09-23,1068,1344,8967,3,49389,148167
8559,2024-05-10,1007,1433,5347,3,38607,115821
8560,2024-11-12,1008,1558,8273,6,17360,104160
8561,2024-02-25,1089,1527,5438,5,6586,32930
8562,2024-08-25,1001,1365,6068,6,31461,188766
8563,2024-01-26,1036,1399,8799,5,10795,53975
8564,2024-12-07,1099,1194,9443,8,8150,65200
8565,2024-09-01,1011,1801,8430,9,6074,54666
8566,2024-07-27,1018,1983,7402,2,10376,20752
8567,2024-10-16,1026,1233,8577,9,15452,139068
8568,2024-07-01,1023,1813,5763,8,37973,303784
8569,2024-07-25,1065,1598,6588,1,16790,16790
8570,2024-07-22,1015,1063,6509,8,22508,180064
8571,2024-07-26,1001,1477,8222,7,21533,150731
8572,2024-12-31,1020,1944,7174,1,38176,38176
8573,2024-03-12,1009,1404,7955,3,35565,106695
8574,2024-11-07,1057,1948,7290,6,25324,151944
8575,2024-12-04,1016,1701,7900,1,9978,9978
8576,2024-05-26,1075,1976,8178,5,47842,239210
8577,2024-07-22,1006,1693,8866,6,46937,281622
8578,2024-12-14,1072,1593,8781,2,39897,79794
8579,2024-05-12,1045,1130,8765,7,25912,181384
8580,2024-10-08,1049,1436,8631,7,10794,75558
8581,2024-03-18,1009,1238,8690,6,28262,169572
8582,2024-04-06,1015,1139,5695,6,29536,177216
8583,2024-06-11,1000,1975,7536,6,47572,285432
8584,2024-11-26,1008,1549,5662,9,27258,245322
8585,2024-07-14,1012,1333,5771,9,7601,68409
8586,2024-04-25,1060,1090,7527,2,47490,94980
8587,2024-06-09,1047,1145,6295,9,10942,98478
8588,2024-09-11,1015,1595,7371,2,37237,74474
8589,2024-03-10,1097,1674,8816,3,33184,99552
8590,2024-07-20,1040,1976,7790,9,47842,430578
8591,2024-02-05,1029,1339,7397,3,20066,60198
8592,2024-10-31,1076,1197,7161,4,29164,116656
8593,2024-08-05,1071,1473,6716,5,38111,190555
8594,2024-11-04,1054,1454,5425,1,35458,35458
8595,2024-07-15,1010,1357,5122,2,23182,46364
8596,2024-12-01,1051,1843,9149,6,12479,74874
8597,2024-11-22,1094,1272,6432,2,15823,31646
8598,2024-07-10,1074,1916,6114,2,8770,17540
8599,2024-10-03,1047,1500,5498,4,28433,113732
8600,2024-10-17,1006,1069,9337,7,14466,101262
8601,2024-03-26,1053,1814,5395,1,22937,22937
8602,2024-01-22,1000,1932,7311,6,42299,253794
8603,2024-05-13,1086,1984,9439,2,15805,31610
8604,2024-06-09,1031,1821,5792,6,34667,208002
8605,2024-10-21,1061,1782,7860,4,4722,18888
8606,2024-02-12,1014,1906,5174,7,31220,218540
8607,2024-02-10,1081,1008,9874,9,21305,191745
8608,2024-10-17,1091,1707,7262,1,33347,33347
8609,2024-10-06,1060,1002,8491,6,45041,270246
8610,2024-07-01,1077,1268,5039,3,12176,36528
8611,2024-09-08,1076,1351,8290,7,33002,231014
8612,2024-12-25,1055,1005,7412,6,37773,226638
8613,2024-02-09,1033,1384,8808,2,37254,74508
8614,2024-03-27,1019,1233,7191,5,15452,77260
8615,2024-08-12,1023,1900,9789,7,8676,60732
8616,2024-10-11,1027,1577,6406,4,12590,50360
8617,2024-05-17,1010,1981,7975,4,34989,139956
8618,2024-11-30,1091,1095,8889,2,27357,54714
8619,2024-05-17,1085,1498,8016,8,6814,54512
8620,2024-03-04,1029,1623,9797,3,30533,91599
8621,2024-04-26,1037,1124,9451,8,4547,36376
8622,2024-04-07,1080,1509,7907,8,31863,254904
8623,2024-05-25,1085,1552,8387,1,43077,43077
8624,2024-03-25,1000,1945,5806,8,34368,274944
8625,2024-02-20,1083,1368,8974,2,6152,12304
8626,2024-04-04,1068,1006,6147,6,10159,60954
8627,2024-10-04,1032,1276,5716,1,14759,14759
8628,2024-01-09,1064,1208,8235,4,10999,43996
8629,2024-12-12,1043,1948,9619,7,25324,177268
8630,2024-03-29,1063,1915,6351,7,41528,290696
8631,2024-03-29,1008,1192,9591,6,41115,246690
8632,2024-08-06,1031,1159,9660,5,31216,156080
8633,2024-11-25,1053,1487,6212,4,11586,46344
8634,2024-12-15,1025,1607,8950,7,48005,336035
8635,2024-10-12,1061,1979,8193,5,38614,193070
8636,2024-06-09,1041,1457,5235,7,28063,196441
8637,2024-02-12,1047,1246,5022,1,41163,41163
8638,2024-09-02,1005,1005,7017,7,37773,264411
8639,2024-09-14,1029,1552,8862,2,43077,86154
8640,2024-12-08,1022,1032,5741,1,4566,4566
8641,2024-06-07,1088,1969,5284,9,9959,89631
8642,2024-05-11,1024,1664,8505,4,28050,112200
8643,2024-02-16,1012,1279,8221,4,11937,47748
8644,2024-12-05,1024,1606,8595,4,26479,105916
8645,2024-03-29,1016,1988,5847,2,2006,4012
8646,2024-02-14,1026,1907,5192,3,10960,32880
8647,2024-11-16,1010,1932,9978,3,42299,126897
8648,2024-07-12,1005,1754,5925,1,47803,47803
8649,2024-01-06,1078,1105,7083,8,34535,276280
8650,2024-09-19,1036,1945,5745,8,34368,274944
8651,2024-07-14,1095,1520,8109,3,12581,37743
8652,2024-01-18,1087,1604,8838,7,32867,230069
8653,2024-10-23,1074,1637,9793,8,13576,108608
8654,2024-04-16,1092,1066,8637,5,2378,11890
8655,2024-03-09,1071,1003,9860,3,32717,98151
8656,2024-01-25,1036,1053,7891,5,1814,9070
8657,2024-02-25,1073,1340,5265,1,27410,27410
8658,2024-01-01,1058,1133,7104,5,6079,30395
8659,2024-07-01,1009,1449,8275,7,21065,147455
8660,2024-02-23,1000,1932,9940,1,42299,42299
8661,2024-03-21,1051,1979,7126,8,38614,308912
8662,2024-06-08,1086,1044,5820,7,13635,95445
8663,2024-08-13,1017,1224,6612,5,47220,236100
8664,2024-09-20,1086,1653,6711,1,11287,11287
8665,2024-04-18,1004,1851,7858,9,29833,268497
8666,2024-11-04,1094,1170,7641,8,34869,278952
8667,2024-02-13,1083,1449,6318,5,21065,105325
8668,2024-07-19,1092,1366,5392,9,28599,257391
8669,2024-10-10,1047,1902,9739,3,2590,7770
8670,2024-05-26,1032,1310,8447,6,21703,130218
8671,2024-07-17,1056,1676,8838,6,48059,288354
8672,2024-08-21,1095,1203,6627,9,48654,437886
8673,2024-07-02,1024,1496,5023,8,9618,76944
8674,2024-02-04,1043,1271,7044,5,12842,64210
8675,2024-07-27,1090,1784,7627,8,46867,374936
8676,2024-12-25,1086,1478,8515,3,44232,132696
8677,2024-03-03,1065,1250,8739,8,34368,274944
8678,2024-03-22,1067,1070,6939,3,34587,103761
8679,2024-09-19,1024,1345,6342,7,35534,248738
8680,2024-09-11,1044,1254,9828,3,30889,92667
8681,2024-02-08,1022,1128,7912,7,28413,198891
8682,2024-10-12,1099,1513,6300,1,27223,27223
8683,2024-01-23,1040,1350,6363,9,30692,276228
8684,2024-03-24,1086,1083,9863,3,39293,117879
8685,2024-10-29,1032,1356,8872,1,10596,10596
8686,2024-07-24,1027,1122,9127,9,38948,350532
8687,2024-04-04,1007,1672,6064,9,18307,164763
8688,2024-03-03,1096,1908,8369,7,19831,138817
8689,2024-05-16,1028,1832,6940,6,9042,54252
8690,2024-05-30,1055,1306,8006,2,36317,72634
8691,2024-04-26,1014,1160,8525,7,7558,52906
8692,2024-07-09,1014,1514,7957,5,38722,193610
8693,2024-07-20,1036,1740,7645,7,44595,312165
8694,2024-09-06,1018,1571,9574,6,22260,133560
8695,2024-03-27,1058,1466,9711,7,38377,268639
8696,2024-03-14,1050,1683,8737,7,19210,134470
8697,2024-11-17,1084,1377,5435,4,46503,186012
8698,2024-02-06,1034,1103,5090,8,47449,379592
8699,2024-05-04,1089,1479,5988,1,16610,16610
8700,2024-06-14,1091,1132,6871,1,12777,12777
8701,2024-01-01,1085,1942,9279,2,24447,48894
8702,2024-12-03,1035,1554,9103,8,38592,308736
8703,2024-10-17,1052,1814,8330,8,22937,183496
8704,2024-03-11,1079,1228,6857,7,15383,107681
8705,2024-04-17,1011,1517,8456,4,10125,40500
8706,2024-03-26,1027,1187,7014,2,1166,2332
8707,2024-06-29,1070,1419,9687,2,44500,89000
8708,2024-01-25,1032,1932,5815,6,42299,253794
8709,2024-10-24,1087,1972,6986,9,2059,18531
8710,2024-05-30,1074,1373,9094,5,46367,231835
8711,2024-09-21,1078,1459,9390,7,45945,321615
8712,2024-07-21,1082,1517,9933,3,10125,30375
8713,2024-02-20,1054,1797,8304,6,12205,73230
8714,2024-08-07,1078,1100,6571,9,739,6651
8715,2024-02-26,1072,1893,7633,4,28761,115044
8716,2024-03-22,1076,1219,6014,4,3847,15388
8717,2024-06-12,1049,1137,7534,4,25216,100864
8718,2024-09-25,1028,1667,8905,3,49111,147333
8719,2024-07-01,1057,1261,6516,9,34094,306846
8720,2024-06-28,1025,1584,7126,5,2958,14790
8721,2024-10-10,1022,1279,8454,4,11937,47748
8722,2024-03-26,1016,1563,9289,3,37613,112839
8723,2024-04-20,1004,1081,6562,5,4617,23085
8724,2024-06-06,1058,1323,8249,5,7464,37320
8725,2024-02-14,1015,1428,6138,6,35537,213222
8726,2024-02-07,1093,1373,8581,5,46367,231835
8727,2024-01-20,1020,1505,6049,8,26109,208872
8728,2024-04-06,1004,1470,5252,2,27356,54712
8729,2024-12-23,1057,1282,7197,5,45489,227445
8730,2024-02-28,1025,1963,7497,2,23878,47756
8731,2024-08-11,1042,1780,9495,3,23992,71976
8732,2024-10-24,1093,1970,8352,5,42331,211655
8733,2024-07-07,1058,1586,6935,4,33382,133528
8734,2024-02-28,1085,1146,7390,7,28340,198380
8735,2024-01-08,1057,1160,8619,9,7558,68022
8736,2024-11-08,1001,1717,9080,1,30572,30572
8737,2024-04-11,1043,1268,6293,6,12176,73056
8738,2024-12-05,1075,1262,6288,5,25428,127140
8739,2024-01-21,1090,1800,9135,2,32977,65954
8740,2024-10-31,1025,1159,8441,4,31216,124864
8741,2024-08-03,1043,1556,7425,2,10626,21252
8742,2024-11-05,1088,1311,7604,9,10683,96147
8743,2024-08-18,1018,1228,8072,7,15383,107681
8744,2024-08-23,1048,1967,5412,4,16262,65048
8745,2024-05-30,1090,1301,9793,5,48841,244205
8746,2024-03-08,1080,1737,8886,5,37069,185345
8747,2024-02-15,1056,1786,6562,6,21287,127722
8748,2024-08-09,1005,1099,7006,1,9440,9440
8749,2024-08-27,1022,1417,6229,7,19285,134995
8750,2024-06-04,1081,1227,7251,3,46492,139476
8751,2024-04-04,1042,1190,5437,8,40335,322680
8752,2024-04-06,1043,1069,9036,1,14466,14466
8753,2024-11-01,1065,1762,8681,5,49256,246280
8754,2024-03-23,1044,1511,8254,9,13714,123426
8755,2024-09-01,1018,1892,8526,1,21617,21617
8756,2024-03-03,1003,1758,5937,1,22329,22329
8757,2024-01-10,1096,1309,7149,8,42072,336576
8758,2024-03-29,1097,1950,6931,5,47955,239775
8759,2024-06-13,1095,1817,8873,5,37686,188430
8760,2024-11-21,1056,1832,7511,6,9042,54252
8761,2024-10-12,1081,1300,7261,7,22583,158081
8762,2024-08-02,1008,1029,9281,9,8975,80775
8763,2024-12-01,1047,1078,9876,2,35876,71752
8764,2024-03-12,1035,1840,6288,6,38361,230166
8765,2024-07-26,1066,1246,6351,9,41163,370467
8766,2024-05-18,1017,1316,9566,1,6510,6510
8767,2024-09-02,1039,1220,5048,6,8580,51480
8768,2024-05-08,1088,1442,8176,7,3589,25123
8769,2024-04-09,1065,1129,5631,5,35845,179225
8770,2024-01-11,1064,1157,9124,3,43351,130053
8771,2024-12-05,1087,1173,6328,7,32585,228095
8772,2024-06-24,1023,1758,8762,1,22329,22329
8773,2024-11-12,1052,1067,9274,7,7325,51275
8774,2024-12-22,1041,1146,5839,1,28340,28340
8775,2024-11-11,1052,1467,7016,6,29345,176070
8776,2024-05-29,1061,1004,6478,1,26876,26876
8777,2024-03-15,1061,1584,7920,7,2958,20706
8778,2024-04-08,1067,1211,6240,4,17560,70240
8779,2024-09-21,1034,1568,8945,5,11284,56420
8780,2024-08-30,1098,1446,5554,1,30661,30661
8781,2024-03-23,1056,1563,9773,8,37613,300904
8782,2024-10-19,1060,1368,8418,4,6152,24608
8783,2024-03-10,1011,1058,6579,5,28635,143175
8784,2024-08-15,1048,1315,8764,1,22438,22438
8785,2024-06-20,1086,1122,5699,1,38948,38948
8786,2024-05-10,1021,1591,9937,7,16102,112714
8787,2024-01-10,1089,1378,5239,6,33182,199092
8788,2024-02-25,1067,1752,7813,6,34734,208404
8789,2024-02-02,1070,1595,7522,7,37237,260659
8790,2024-08-31,1022,1915,8895,5,41528,207640
8791,2024-08-13,1094,1985,6109,4,47335,189340
8792,2024-08-15,1006,1102,5183,9,32715,294435
8793,2024-09-01,1021,1672,5752,9,18307,164763
8794,2024-04-12,1039,1651,8475,3,7713,23139
8795,2024-07-15,1018,1916,6316,1,8770,8770
8796,2024-10-27,1052,1505,5419,4,26109,104436
8797,2024-11-08,1029,1311,5375,4,10683,42732
8798,2024-07-27,1025,1887,5820,1,23165,23165
8799,2024-07-10,1040,1662,9290,9,48902,440118
8800,2024-05-06,1021,1403,7411,2,38944,77888
8801,2024-01-10,1060,1982,5546,7,40953,286671
8802,2024-11-25,1072,1560,5384,7,27518,192626
8803,2024-03-06,1045,1686,5960,8,14321,114568
8804,2024-12-23,1057,1069,7073,1,14466,14466
8805,2024-12-06,1028,1254,8946,3,30889,92667
8806,2024-06-06,1095,1300,9719,6,22583,135498
8807,2024-09-12,1052,1502,8522,1,23939,23939
8808,2024-12-03,1017,1203,7236,7,48654,340578
8809,2024-02-04,1030,1162,5359,6,28996,173976
8810,2024-11-04,1031,1839,6402,1,32093,32093
8811,2024-06-15,1008,1887,9268,9,23165,208485
8812,2024-01-22,1093,1375,7639,1,2113,2113
8813,2024-03-07,1036,1154,9846,5,48402,242010
8814,2024-07-16,1095,1463,9713,1,19693,19693
8815,2024-04-09,1007,1302,8440,4,48761,195044
8816,2024-12-01,1023,1244,5098,5,10128,50640
8817,2024-07-13,1067,1287,6101,1,6041,6041
8818,2024-04-09,1051,1028,7976,1,18487,18487
8819,2024-03-15,1045,1198,7440,7,44598,312186
8820,2024-01-17,1016,1975,8986,6,47572,285432
8821,2024-05-26,1020,1052,9809,2,39764,79528
8822,2024-09-06,1047,1092,7238,6,47800,286800
8823,2024-09-11,1008,1439,5436,4,36098,144392
8824,2024-07-06,1068,1216,7201,9,32225,290025
8825,2024-11-23,1004,1298,5921,6,24719,148314
8826,2024-12-11,1093,1611,6933,7,13489,94423
8827,2024-08-27,1005,1111,5911,5,5511,27555
8828,2024-11-02,1071,1643,7342,8,2600,20800
8829,2024-06-24,1047,1447,8101,6,47197,283182
8830,2024-11-08,1045,1090,6992,8,47490,379920
8831,2024-02-01,1096,1982,8174,1,40953,40953
8832,2024-11-30,1078,1662,5064,3,48902,146706
8833,2024-05-01,1072,1315,9470,7,22438,157066
8834,2024-11-19,1062,1285,5230,8,48772,390176
8835,2024-01-28,1002,1042,5641,4,19474,77896
8836,2024-07-07,1030,1215,7070,6,4791,28746
8837,2024-11-28,1006,1815,6344,4,38970,155880
8838,2024-05-19,1015,1975,6640,2,47572,95144
8839,2024-09-27,1091,1262,7089,2,25428,50856
8840,2024-10-11,1098,1086,8039,1,36079,36079
8841,2024-12-08,1014,1741,5734,1,4007,4007
8842,2024-09-25,1006,1798,7863,5,15110,75550
8843,2024-10-20,1098,1117,6841,2,40642,81284
8844,2024-07-04,1094,1745,8028,5,33660,168300
8845,2024-04-19,1037,1018,8162,8,44894,359152
8846,2024-09-11,1007,1051,6824,8,48395,387160
8847,2024-02-04,1055,1750,6551,4,20139,80556
8848,2024-11-27,1079,1505,7174,4,26109,104436
8849,2024-08-09,1097,1835,9868,3,2515,7545
8850,2024-04-19,1000,1504,8183,6,8482,50892
8851,2024-09-17,1018,1133,5269,8,6079,48632
8852,2024-01-02,1077,1763,9984,6,1795,10770
8853,2024-08-21,1018,1889,6359,9,24253,218277
8854,2024-10-12,1086,1210,5469,4,14018,56072
8855,2024-04-08,1003,1315,6898,2,22438,44876
8856,2024-04-28,1063,1474,5069,3,19681,59043
8857,2024-01-10,1097,1499,7170,8,33517,268136
8858,2024-03-13,1001,1348,6650,5,16446,82230
8859,2024-07-27,1075,1117,6838,6,40642,243852
8860,2024-05-03,1022,1651,8674,3,7713,23139
8861,2024-02-07,1055,1165,9332,1,12521,12521
8862,2024-04-03,1081,1140,8291,8,18196,145568
8863,2024-08-20,1095,1507,8936,5,30197,150985
8864,2024-06-11,1050,1027,6673,3,4719,14157
8865,2024-11-22,1080,1004,9151,3,26876,80628
8866,2024-05-19,1030,1173,8850,4,32585,130340
8867,2024-08-29,1057,1813,5605,2,37973,75946
8868,2024-06-18,1035,1848,7765,6,48505,291030
8869,2024-04-07,1089,1154,6414,9,48402,435618
8870,2024-03-07,1011,1409,7747,2,31604,63208
8871,2024-10-15,1034,1757,7098,4,18243,72972
8872,2024-04-13,1079,1061,6250,9,18640,167760
8873,2024-05-20,1003,1195,5904,3,16449,49347
8874,2024-07-21,1027,1583,8363,8,12676,101408
8875,2024-10-16,1032,1089,6288,6,47903,287418
8876,2024-11-01,1073,1608,6311,2,9796,19592
8877,2024-05-16,1030,1639,5749,8,49254,394032
8878,2024-09-19,1077,1395,5345,3,48559,145677
8879,2024-04-15,1004,1460,6170,1,21400,21400
8880,2024-05-09,1009,1468,5884,1,46406,46406
8881,2024-09-17,1024,1179,6066,6,38829,232974
8882,2024-04-22,1040,1932,6343,6,42299,253794
8883,2024-11-17,1016,1664,7700,9,28050,252450
8884,2024-04-25,1060,1038,8309,9,15850,142650
8885,2024-05-17,1083,1706,6161,5,46666,233330
8886,2024-06-09,1059,1146,6711,1,28340,28340
8887,2024-04-17,1032,1582,5627,4,1649,6596
8888,2024-09-04,1008,1464,7309,4,22820,91280
8889,2024-05-13,1049,1076,6455,6,49664,297984
8890,2024-01-14,1030,1791,8783,1,39400,39400
8891,2024-03-18,1004,1946,5063,3,13860,41580
8892,2024-09-27,1045,1812,7429,1,38891,38891
8893,2024-08-12,1092,1775,5462,3,23882,71646
8894,2024-04-30,1003,1455,7545,4,22058,88232
8895,2024-08-10,1030,1428,8399,8,35537,284296
8896,2024-07-27,1003,1129,7056,7,35845,250915
8897,2024-08-27,1017,1925,7268,4,43646,174584
8898,2024-01-21,1081,1322,6558,6,2225,13350
8899,2024-10-11,1033,1428,7358,9,35537,319833
8900,2024-11-24,1047,1665,5923,3,34829,104487
8901,2024-04-02,1062,1528,9526,8,5909,47272
8902,2024-09-11,1013,1549,5235,7,27258,190806
8903,2024-06-10,1089,1834,7289,3,5098,15294
8904,2024-10-29,1086,1056,8729,3,18244,54732
8905,2024-09-08,1032,1160,9519,3,7558,22674
8906,2024-09-21,1080,1861,9241,1,42303,42303
8907,2024-07-06,1041,1462,8529,8,37828,302624
8908,2024-04-21,1031,1071,9102,6,22516,135096
8909,2024-01-30,1098,1349,8713,3,35167,105501
8910,2024-09-29,1042,1319,9817,1,23036,23036
8911,2024-11-10,1056,1278,6842,9,20117,181053
8912,2024-06-16,1093,1011,6954,1,23762,23762
8913,2024-04-05,1014,1358,6893,2,11710,23420
8914,2024-05-14,1049,1762,6676,3,49256,147768
8915,2024-02-07,1070,1519,9724,7,29481,206367
8916,2024-10-14,1062,1456,5937,1,27967,27967
8917,2024-03-09,1069,1967,6980,2,16262,32524
8918,2024-08-21,1008,1805,7378,2,2604,5208
8919,2024-03-07,1012,1032,5958,1,4566,4566
8920,2024-02-25,1017,1431,6912,1,31367,31367
8921,2024-10-02,1034,1352,6427,7,42618,298326
8922,2024-07-10,1000,1300,6807,9,22583,203247
8923,2024-04-29,1087,1074,9642,8,25817,206536
8924,2024-01-11,1035,1918,8821,9,44740,402660
8925,2024-05-25,1079,1874,9062,9,36086,324774
8926,2024-01-14,1081,1242,7467,4,37781,151124
8927,2024-02-03,1066,1370,5013,1,43867,43867
8928,2024-07-22,1045,1298,6962,1,24719,24719
8929,2024-03-26,1036,1280,7123,3,33453,100359
8930,2024-06-02,1071,1526,9272,3,28553,85659
8931,2024-06-18,1081,1521,8055,3,28007,84021
8932,2024-06-15,1028,1403,5512,1,38944,38944
8933,2024-07-03,1090,1271,5561,5,12842,64210
8934,2024-11-01,1043,1866,7250,2,18556,37112
8935,2024-04-22,1092,1380,5001,2,19148,38296
8936,2024-05-23,1067,1097,5079,5,23379,116895
8937,2024-11-13,1075,1212,8226,8,18238,145904
8938,2024-12-19,1076,1824,6177,3,27731,83193
8939,2024-07-29,1013,1045,6098,1,23669,23669
8940,2024-07-09,1077,1878,5262,1,12486,12486
8941,2024-10-12,1050,1635,6701,3,5747,17241
8942,2024-06-30,1073,1503,6829,7,8683,60781
8943,2024-06-03,1085,1231,6715,8,28799,230392
8944,2024-12-07,1008,1128,8511,6,28413,170478
8945,2024-07-10,1087,1792,7353,7,8128,56896
8946,2024-03-21,1080,1311,9551,1,10683,10683
8947,2024-11-30,1087,1045,5313,5,23669,118345
8948,2024-11-27,1068,1954,8419,7,6284,43988
8949,2024-02-18,1033,1445,9892,4,36864,147456
8950,2024-10-30,1064,1461,5261,4,27047,108188
8951,2024-02-24,1026,1444,7204,9,45664,410976
8952,2024-12-01,1039,1978,9430,3,42583,127749
8953,2024-03-07,1007,1775,7059,2,23882,47764
8954,2024-04-24,1005,1552,5895,8,43077,344616
8955,2024-04-21,1052,1142,7565,7,4911,34377
8956,2024-06-07,1004,1555,8642,5,46509,232545
8957,2024-04-16,1053,1849,5947,3,24995,74985
8958,2024-01-26,1017,1254,6060,3,30889,92667
8959,2024-04-19,1070,1640,8654,2,29286,58572
8960,2024-03-06,1035,1110,6127,5,40173,200865
8961,2024-07-23,1096,1224,7733,8,47220,377760
8962,2024-04-10,1053,1192,8523,1,41115,41115
8963,2024-07-24,1033,1116,7612,1,7788,7788
8964,2024-01-01,1031,1417,5521,9,19285,173565
8965,2024-08-11,1050,1387,8148,1,24362,24362
8966,2024-03-10,1002,1848,5006,6,48505,291030
8967,2024-05-29,1064,1385,5870,3,1868,5604
8968,2024-08-02,1084,1422,6779,9,48782,439038
8969,2024-11-05,1012,1254,5892,6,30889,185334
8970,2024-05-21,1007,1760,8188,8,32575,260600
8971,2024-01-14,1043,1949,5153,9,5852,52668
8972,2024-07-17,1029,1649,9357,6,38461,230766
8973,2024-01-19,1007,1297,8921,4,7611,30444
8974,2024-11-10,1057,1556,9453,7,10626,74382
8975,2024-05-29,1090,1612,5009,4,33404,133616
8976,2024-09-18,1086,1409,9967,2,31604,63208
8977,2024-11-14,1007,1794,8339,3,42419,127257
8978,2024-11-28,1060,1678,8100,3,17342,52026
8979,2024-03-14,1078,1920,6882,9,13189,118701
8980,2024-12-16,1052,1796,6867,3,49645,148935
8981,2024-09-22,1070,1365,6789,5,31461,157305
8982,2024-10-19,1075,1465,9337,7,12535,87745
8983,2024-05-24,1035,1533,9697,6,35917,215502
8984,2024-05-12,1093,1370,9978,7,43867,307069
8985,2024-05-27,1073,1857,6549,1,1230,1230
8986,2024-03-19,1061,1443,5678,6,25401,152406
8987,2024-11-04,1018,1345,9295,5,35534,177670
8988,2024-08-02,1017,1691,6725,2,40917,81834
8989,2024-02-02,1043,1596,7510,7,6122,42854
8990,2024-07-12,1019,1404,6384,4,35565,142260
8991,2024-06-26,1001,1617,5994,8,32507,260056
8992,2024-10-14,1029,1135,9852,7,18375,128625
8993,2024-11-30,1050,1372,5339,3,38223,114669
8994,2024-07-19,1043,1321,8333,9,8702,78318
8995,2024-01-03,1046,1225,8356,5,26242,131210
8996,2024-02-22,1042,1715,6718,3,3186,9558
8997,2024-09-14,1010,1112,7663,4,30683,122732
8998,2024-04-30,1085,1017,7626,8,38905,311240
8999,2024-05-29,1041,1848,7595,1,48505,48505
9000,2024-06-01,1018,1654,6392,6,28483,170898
9001,2024-08-04,1002,1770,5036,8,23712,189696
9002,2024-05-14,1003,1852,8065,7,32886,230202
9003,2024-09-12,1098,1594,9543,8,5722,45776
9004,2024-03-02,1037,1314,9280,1,4786,4786
9005,2024-10-13,1072,1694,9801,3,34535,103605
9006,2024-03-03,1071,1121,6784,5,36164,180820
9007,2024-10-19,1033,1415,6910,2,40091,80182
9008,2024-03-08,1050,1010,9453,5,28915,144575
9009,2024-08-12,1030,1977,8216,8,34532,276256
9010,2024-11-30,1082,1180,7876,3,20722,62166
9011,2024-05-16,1036,1412,5668,5,10207,51035
9012,2024-02-15,1095,1834,6100,1,5098,5098
9013,2024-04-04,1043,1497,7196,6,48099,288594
9014,2024-10-16,1058,1387,6380,9,24362,219258
9015,2024-12-29,1091,1219,8908,1,3847,3847
9016,2024-09-03,1017,1136,8634,1,9269,9269
9017,2024-11-11,1024,1312,6819,7,5511,38577
9018,2024-10-18,1009,1165,6022,8,12521,100168
9019,2024-08-01,1068,1774,5677,2,29223,58446
9020,2024-09-12,1078,1960,7498,3,34439,103317
9021,2024-02-17,1024,1418,7551,8,31957,255656
9022,2024-04-02,1083,1430,8189,6,29449,176694
9023,2024-01-06,1050,1033,9578,6,37115,222690
9024,2024-07-11,1052,1318,6080,6,825,4950
9025,2024-04-12,1009,1264,5388,5,44587,222935
9026,2024-03-14,1048,1857,7900,4,1230,4920
9027,2024-03-14,1037,1711,8869,3,33292,99876
9028,2024-04-22,1091,1274,7118,8,16051,128408
9029,2024-05-31,1045,1409,6382,3,31604,94812
9030,2024-09-19,1069,1173,7050,8,32585,260680
9031,2024-03-26,1010,1311,6128,1,10683,10683
9032,2024-02-27,1082,1265,7631,9,24102,216918
