City,Date,Temperature_C,Humidity,Rain
Lucknow,2024-08-16,31.4,70,0
Lucknow,2024-08-17,29.1,51,0
Lucknow,2024-08-18,22.7,69,0
Lucknow,2024-08-19,18.4,49,0
Lucknow,2024-08-20,22.0,84,1
Lucknow,2024-08-21,18.7,85,0
Lucknow,2024-08-22,29.1,43,0
Lucknow,2024-08-23,20.6,49,0
Lucknow,2024-08-24,24.1,52,0
Lucknow,2024-08-25,24.6,56,0
Lucknow,2024-08-26,25.3,63,0
Lucknow,2024-08-27,22.4,60,0
Lucknow,2024-08-28,13.7,74,1
Lucknow,2024-08-29,21.0,78,0
Lucknow,2024-08-30,30.6,40,1
Lucknow,2024-08-31,26.6,73,0
Lucknow,2024-09-01,29.6,42,0
Lucknow,2024-09-02,34.4,64,0
Lucknow,2024-09-03,27.6,73,0
Lucknow,2024-09-04,24.5,65,1
Lucknow,2024-09-05,26.9,81,1
Lucknow,2024-09-06,23.8,78,1
Lucknow,2024-09-07,27.8,84,0
Lucknow,2024-09-08,24.9,53,0
Lucknow,2024-09-09,32.0,81,0
Lucknow,2024-09-10,20.7,60,0
Lucknow,2024-09-11,32.5,78,1
Lucknow,2024-09-12,26.6,77,0
Lucknow,2024-09-13,32.8,69,0
Lucknow,2024-09-14,19.0,78,0
Lucknow,2024-09-15,29.4,44,0
Lucknow,2024-09-16,25.2,81,0
Lucknow,2024-09-17,26.8,44,1
Lucknow,2024-09-18,22.9,63,0
Lucknow,2024-09-19,24.1,54,0
Lucknow,2024-09-20,30.0,43,0
Lucknow,2024-09-21,18.1,83,0
Lucknow,2024-09-22,17.5,79,0
Lucknow,2024-09-23,25.4,74,1
Lucknow,2024-09-24,18.6,48,1
Lucknow,2024-09-25,24.0,67,1
Lucknow,2024-09-26,23.3,45,0
Lucknow,2024-09-27,23.2,85,0
Lucknow,2024-09-28,24.0,66,0
Lucknow,2024-09-29,23.3,82,0
Lucknow,2024-09-30,25.0,49,1
Lucknow,2024-10-01,21.5,66,0
Lucknow,2024-10-02,17.8,75,0
Lucknow,2024-10-03,19.9,85,1
Lucknow,2024-10-04,20.2,49,0
Lucknow,2024-10-05,26.3,67,0
Lucknow,2024-10-06,26.4,71,0
Lucknow,2024-10-07,25.2,89,1
Lucknow,2024-10-08,27.2,42,0
Lucknow,2024-10-09,22.6,85,0
Lucknow,2024-10-10,30.0,61,0
Lucknow,2024-10-11,34.9,86,0
Lucknow,2024-10-12,32.2,82,1
Lucknow,2024-10-13,25.6,51,0
Lucknow,2024-10-14,26.6,77,0
Lucknow,2024-10-15,30.6,54,0
Lucknow,2024-10-16,14.3,48,0
Lucknow,2024-10-17,25.3,57,0
Lucknow,2024-10-18,15.0,78,1
Lucknow,2024-10-19,19.3,76,0
Lucknow,2024-10-20,24.6,53,0
Lucknow,2024-10-21,21.0,75,0
Lucknow,2024-10-22,15.5,46,0
Lucknow,2024-10-23,28.1,63,0
Lucknow,2024-10-24,21.5,51,0
Lucknow,2024-10-25,31.3,60,1
Lucknow,2024-10-26,19.7,42,1
Lucknow,2024-10-27,24.1,61,0
Lucknow,2024-10-28,22.9,40,0
Lucknow,2024-10-29,22.4,57,0
Lucknow,2024-10-30,23.0,57,0
Lucknow,2024-10-31,30.9,65,1
Lucknow,2024-11-01,12.9,51,1
Lucknow,2024-11-02,25.4,51,0
Lucknow,2024-11-03,19.0,58,0
Lucknow,2024-11-04,17.6,67,0
Lucknow,2024-11-05,24.8,58,1
Lucknow,2024-11-06,26.3,87,1
Lucknow,2024-11-07,27.5,86,1
Lucknow,2024-11-08,23.7,59,0
Lucknow,2024-11-09,20.7,81,0
Lucknow,2024-11-10,17.6,43,0
Lucknow,2024-11-11,18.4,66,0
Lucknow,2024-11-12,26.2,65,1
Lucknow,2024-11-13,27.2,52,0
Lucknow,2024-11-14,24.4,66,0
Lucknow,2024-11-15,23.3,55,0
Lucknow,2024-11-16,19.1,72,0
Lucknow,2024-11-17,18.7,66,0
Lucknow,2024-11-18,22.5,57,0
Lucknow,2024-11-19,30.9,50,1
Lucknow,2024-11-20,27.3,61,0
Lucknow,2024-11-21,26.2,77,1
Lucknow,2024-11-22,22.3,71,0
Lucknow,2024-11-23,22.8,64,0
Lucknow,2024-11-24,29.2,54,0
Lucknow,2024-11-25,28.1,89,1
Lucknow,2024-11-26,12.5,87,0
Lucknow,2024-11-27,23.2,62,0
Lucknow,2024-11-28,23.3,40,1
Lucknow,2024-11-29,20.7,86,0
Lucknow,2024-11-30,18.5,57,0
Lucknow,2024-12-01,27.6,76,1
Lucknow,2024-12-02,24.1,49,0
Lucknow,2024-12-03,28.3,72,0
Lucknow,2024-12-04,19.4,75,0
Lucknow,2024-12-05,17.7,49,0
Lucknow,2024-12-06,22.3,53,0
Lucknow,2024-12-07,26.2,64,0
Lucknow,2024-12-08,26.6,77,0
Lucknow,2024-12-09,27.0,69,0
Lucknow,2024-12-10,20.1,43,0
Lucknow,2024-12-11,21.9,75,0
Lucknow,2024-12-12,27.9,47,0
Lucknow,2024-12-13,21.8,59,0
Lucknow,2024-12-14,29.2,44,1
Lucknow,2024-12-15,21.1,72,0
Lucknow,2024-12-16,24.2,62,0
Lucknow,2024-12-17,23.9,63,0
Lucknow,2024-12-18,13.1,71,0
Lucknow,2024-12-19,27.2,88,0
Lucknow,2024-12-20,25.1,88,0
Lucknow,2024-12-21,24.3,65,1
Lucknow,2024-12-22,31.1,58,0
Lucknow,2024-12-23,20.5,89,1
Lucknow,2024-12-24,22.8,73,0
Lucknow,2024-12-25,23.7,87,0
Lucknow,2024-12-26,26.7,63,0
Lucknow,2024-12-27,26.6,43,0
Lucknow,2024-12-28,33.5,55,0
Lucknow,2024-12-29,19.3,48,0
Lucknow,2024-12-30,32.3,82,0
Lucknow,2024-12-31,15.4,65,1
Indore,2024-01-01,30.2,77,0
Indore,2024-01-02,16.6,45,0
Indore,2024-01-03,34.8,87,1
Indore,2024-01-04,30.8,44,0
Indore,2024-01-05,25.7,68,0
Indore,2024-01-06,27.7,89,1
Indore,2024-01-07,23.6,51,0
Indore,2024-01-08,22.4,84,0
Indore,2024-01-09,29.4,76,1
Indore,2024-01-10,19.4,54,0
Indore,2024-01-11,25.5,80,0
Indore,2024-01-12,27.3,48,0
Indore,2024-01-13,29.1,85,0
Indore,2024-01-14,14.1,50,0
Indore,2024-01-15,29.6,68,0
Indore,2024-01-16,28.8,46,0
Indore,2024-01-17,25.5,57,0
Indore,2024-01-18,23.6,70,0
Indore,2024-01-19,33.1,70,0
Indore,2024-01-20,34.7,51,0
Indore,2024-01-21,23.4,42,1
Indore,2024-01-22,30.6,67,0
Indore,2024-01-23,27.8,56,0
Indore,2024-01-24,31.0,65,0
Indore,2024-01-25,30.0,58,0
Indore,2024-01-26,22.3,50,0
Indore,2024-01-27,26.4,56,1
Indore,2024-01-28,23.3,78,0
Indore,2024-01-29,27.5,50,1
Indore,2024-01-30,28.1,50,0
Indore,2024-01-31,28.0,41,0
Indore,2024-02-01,27.7,75,0
Indore,2024-02-02,34.2,68,1
Indore,2024-02-03,34.8,86,0
Indore,2024-02-04,35.3,51,0
Indore,2024-02-05,27.4,46,0
Indore,2024-02-06,32.9,44,0
Indore,2024-02-07,29.0,86,1
Indore,2024-02-08,17.4,61,0
Indore,2024-02-09,24.1,49,0
Indore,2024-02-10,36.5,66,0
Indore,2024-02-11,26.9,79,0
Indore,2024-02-12,22.2,47,0
Indore,2024-02-13,32.3,86,0
Indore,2024-02-14,24.5,64,1
Indore,2024-02-15,27.9,89,0
Indore,2024-02-16,27.5,74,0
Indore,2024-02-17,32.2,64,0
Indore,2024-02-18,24.7,47,0
Indore,2024-02-19,30.7,86,0
Indore,2024-02-20,26.0,54,0
Indore,2024-02-21,29.4,47,0
Indore,2024-02-22,26.5,89,0
Indore,2024-02-23,26.7,51,1
Indore,2024-02-24,38.3,79,0
Indore,2024-02-25,24.8,44,0
Indore,2024-02-26,25.1,43,0
Indore,2024-02-27,31.3,64,0
Indore,2024-02-28,28.5,59,0
Indore,2024-02-29,18.3,62,0
Indore,2024-03-01,33.0,83,0
Indore,2024-03-02,33.8,66,1
Indore,2024-03-03,24.1,68,0
Indore,2024-03-04,15.1,41,0
Indore,2024-03-05,31.2,80,0
Indore,2024-03-06,18.0,56,0
Indore,2024-03-07,32.2,44,0
Indore,2024-03-08,21.2,55,0
Indore,2024-03-09,23.0,54,0
Indore,2024-03-10,27.7,77,0
Indore,2024-03-11,30.7,50,0
Indore,2024-03-12,22.2,49,0
Indore,2024-03-13,27.7,85,0
Indore,2024-03-14,17.7,62,0
Indore,2024-03-15,18.6,67,0
Indore,2024-03-16,30.9,63,0
Indore,2024-03-17,17.4,82,0
Indore,2024-03-18,24.5,46,1
Indore,2024-03-19,32.3,64,0
Indore,2024-03-20,18.8,84,0
Indore,2024-03-21,23.9,40,0
Indore,2024-03-22,33.4,60,1
Indore,2024-03-23,25.5,81,0
Indore,2024-03-24,25.5,79,0
Indore,2024-03-25,26.6,48,0
Indore,2024-03-26,27.6,69,0
Indore,2024-03-27,32.3,64,1
Indore,2024-03-28,34.4,74,0
Indore,2024-03-29,27.5,79,0
Indore,2024-03-30,21.8,73,0
Indore,2024-03-31,31.0,79,0
Indore,2024-04-01,29.8,71,0
Indore,2024-04-02,18.2,87,1
Indore,2024-04-03,34.4,46,1
Indore,2024-04-04,27.6,82,0
Indore,2024-04-05,21.5,41,0
Indore,2024-04-06,28.7,87,0
Indore,2024-04-07,22.0,51,0
Indore,2024-04-08,23.3,82,0
Indore,2024-04-09,25.9,66,0
Indore,2024-04-10,25.7,40,0
Indore,2024-04-11,32.8,86,0
Indore,2024-04-12,27.9,70,0
Indore,2024-04-13,16.4,62,1
Indore,2024-04-14,12.8,70,0
Indore,2024-04-15,26.6,66,0
Indore,2024-04-16,29.2,83,0
Indore,2024-04-17,26.5,84,0
Indore,2024-04-18,27.2,54,0
Indore,2024-04-19,32.0,41,0
Indore,2024-04-20,22.3,47,0
Indore,2024-04-21,22.7,78,0
Indore,2024-04-22,16.2,76,1
Indore,2024-04-23,22.7,53,0
Indore,2024-04-24,22.7,53,0
Indore,2024-04-25,26.0,66,1
Indore,2024-04-26,33.0,71,0
Indore,2024-04-27,29.1,84,0
Indore,2024-04-28,30.3,76,0
Indore,2024-04-29,28.0,57,1
Indore,2024-04-30,23.0,68,1
Indore,2024-05-01,28.6,48,1
Indore,2024-05-02,18.4,81,0
Indore,2024-05-03,33.0,72,0
Indore,2024-05-04,32.8,56,0
Indore,2024-05-05,22.1,60,0
Indore,2024-05-06,26.9,61,0
Indore,2024-05-07,27.4,43,0
Indore,2024-05-08,32.0,54,0
Indore,2024-05-09,25.7,80,0
Indore,2024-05-10,26.3,79,0
Indore,2024-05-11,25.2,43,0
Indore,2024-05-12,25.7,45,0
Indore,2024-05-13,25.0,79,1
Indore,2024-05-14,22.8,71,1
Indore,2024-05-15,13.2,55,1
Indore,2024-05-16,30.2,84,0
Indore,2024-05-17,22.7,83,0
Indore,2024-05-18,20.8,85,0
Indore,2024-05-19,34.7,80,0
Indore,2024-05-20,28.4,41,0
Indore,2024-05-21,27.5,84,0
Indore,2024-05-22,32.6,81,0
Indore,2024-05-23,25.3,41,0
Indore,2024-05-24,19.8,45,0
Indore,2024-05-25,32.6,85,0
Indore,2024-05-26,23.2,89,0
Indore,2024-05-27,20.9,74,0
Indore,2024-05-28,20.8,49,0
Indore,2024-05-29,21.9,70,0
Indore,2024-05-30,25.8,72,1
Indore,2024-05-31,23.0,68,0
Indore,2024-06-01,31.3,68,1
Indore,2024-06-02,31.5,58,1
Indore,2024-06-03,28.2,54,0
Indore,2024-06-04,19.3,58,0
Indore,2024-06-05,21.7,79,1
Indore,2024-06-06,34.4,60,0
Indore,2024-06-07,22.1,80,0
Indore,2024-06-08,30.0,65,0
Indore,2024-06-09,33.8,76,0
Indore,2024-06-10,26.0,43,0
Indore,2024-06-11,21.7,82,0
Indore,2024-06-12,27.7,69,0
Indore,2024-06-13,27.5,79,0
Indore,2024-06-14,23.0,73,0
Indore,2024-06-15,23.5,52,0
Indore,2024-06-16,29.4,41,0
Indore,2024-06-17,32.2,86,1
Indore,2024-06-18,21.5,76,0
Indore,2024-06-19,36.7,71,0
Indore,2024-06-20,23.9,83,0
Indore,2024-06-21,13.5,67,1
Indore,2024-06-22,25.6,59,0
Indore,2024-06-23,29.6,63,0
Indore,2024-06-24,26.8,76,0
Indore,2024-06-25,24.8,70,0
Indore,2024-06-26,23.1,77,0
Indore,2024-06-27,39.6,48,0
Indore,2024-06-28,33.0,77,0
Indore,2024-06-29,33.0,63,0
Indore,2024-06-30,28.4,49,0
Indore,2024-07-01,26.2,64,0
Indore,2024-07-02,15.9,86,0
Indore,2024-07-03,25.9,47,0
Indore,2024-07-04,29.5,62,0
Indore,2024-07-05,28.0,45,0
Indore,2024-07-06,15.8,59,0
Indore,2024-07-07,30.7,57,1
Indore,2024-07-08,24.4,57,1
Indore,2024-07-09,25.4,42,0
Indore,2024-07-10,37.2,74,0
Indore,2024-07-11,29.6,59,0
Indore,2024-07-12,22.7,44,1
Indore,2024-07-13,35.4,82,0
Indore,2024-07-14,32.4,73,1
Indore,2024-07-15,26.8,77,0
Indore,2024-07-16,38.1,57,0
Indore,2024-07-17,25.7,40,0
Indore,2024-07-18,27.5,86,0
Indore,2024-07-19,18.6,45,0
Indore,2024-07-20,29.6,63,1
Indore,2024-07-21,33.9,62,0
Indore,2024-07-22,26.2,73,0
Indore,2024-07-23,19.0,83,0
Indore,2024-07-24,25.1,70,0
Indore,2024-07-25,26.7,53,0
Indore,2024-07-26,25.5,52,1
Indore,2024-07-27,32.4,54,1
Indore,2024-07-28,34.8,47,0
Indore,2024-07-29,30.4,41,0
Indore,2024-07-30,23.2,68,0
Indore,2024-07-31,30.1,68,1
Indore,2024-08-01,28.2,63,0
Indore,2024-08-02,27.4,75,0
Indore,2024-08-03,33.9,52,0
Indore,2024-08-04,27.4,56,0
Indore,2024-08-05,29.1,63,1
Indore,2024-08-06,28.8,55,0
Indore,2024-08-07,24.0,69,0
Indore,2024-08-08,28.0,65,0
Indore,2024-08-09,27.3,47,0
Indore,2024-08-10,31.9,88,0
Indore,2024-08-11,36.9,81,0
Indore,2024-08-12,33.0,64,1
Indore,2024-08-13,40.2,82,0
Indore,2024-08-14,34.6,64,0
Indore,2024-08-15,27.2,73,0
Indore,2024-08-16,28.7,57,0
Indore,2024-08-17,18.7,50,0
Indore,2024-08-18,26.4,76,1
Indore,2024-08-19,29.6,40,1
Indore,2024-08-20,30.0,42,0
Indore,2024-08-21,29.4,52,1
Indore,2024-08-22,28.8,84,0
Indore,2024-08-23,25.4,59,0
Indore,2024-08-24,21.9,43,0
Indore,2024-08-25,27.9,89,0
Indore,2024-08-26,31.8,79,0
Indore,2024-08-27,26.7,48,0
Indore,2024-08-28,25.7,60,0
Indore,2024-08-29,18.8,48,0
Indore,2024-08-30,29.9,83,1
Indore,2024-08-31,29.5,84,0
Indore,2024-09-01,23.4,82,0
Indore,2024-09-02,26.8,85,0
Indore,2024-09-03,17.8,69,0
Indore,2024-09-04,25.4,41,1
Indore,2024-09-05,31.2,64,0
Indore,2024-09-06,22.2,54,0
Indore,2024-09-07,33.3,42,0
Indore,2024-09-08,30.0,79,0
Indore,2024-09-09,23.5,82,0
Indore,2024-09-10,30.6,71,0
Indore,2024-09-11,33.8,53,0
Indore,2024-09-12,21.6,70,0
Indore,2024-09-13,24.9,44,0
Indore,2024-09-14,37.2,74,0
Indore,2024-09-15,28.9,65,0
Indore,2024-09-16,35.7,50,1
Indore,2024-09-17,23.4,59,0
Indore,2024-09-18,30.5,65,1
Indore,2024-09-19,35.2,61,0
Indore,2024-09-20,31.3,65,1
Indore,2024-09-21,32.9,76,0
Indore,2024-09-22,35.3,68,0
Indore,2024-09-23,24.6,41,1
Indore,2024-09-24,26.6,59,0
Indore,2024-09-25,26.3,78,0
Indore,2024-09-26,32.5,73,0
Indore,2024-09-27,28.7,40,0
Indore,2024-09-28,27.7,80,0
Indore,2024-09-29,23.8,84,0
Indore,2024-09-30,33.0,41,0
Indore,2024-10-01,21.5,55,0
Indore,2024-10-02,30.9,51,0
Indore,2024-10-03,28.0,76,0
Indore,2024-10-04,27.9,80,1
Indore,2024-10-05,32.0,41,0
Indore,2024-10-06,24.2,87,1
Indore,2024-10-07,28.1,86,1
Indore,2024-10-08,29.4,82,0
Indore,2024-10-09,28.1,87,1
Indore,2024-10-10,16.5,41,1
Indore,2024-10-11,24.5,87,0
Indore,2024-10-12,27.4,47,0
Indore,2024-10-13,19.8,40,0
Indore,2024-10-14,29.4,43,0
Indore,2024-10-15,23.2,74,1
Indore,2024-10-16,28.6,53,0
Indore,2024-10-17,20.2,49,0
Indore,2024-10-18,25.8,55,1
Indore,2024-10-19,32.3,80,0
Indore,2024-10-20,22.4,45,0
Indore,2024-10-21,28.8,63,0
Indore,2024-10-22,24.9,73,0
Indore,2024-10-23,32.8,88,0
Indore,2024-10-24,36.3,57,0
Indore,2024-10-25,22.8,62,0
Indore,2024-10-26,30.6,54,0
Indore,2024-10-27,27.1,64,1
Indore,2024-10-28,30.6,70,1
Indore,2024-10-29,31.1,63,0
Indore,2024-10-30,33.1,58,0
Indore,2024-10-31,28.0,50,0
Indore,2024-11-01,30.9,58,0
Indore,2024-11-02,29.6,65,0
Indore,2024-11-03,27.6,87,1
Indore,2024-11-04,28.0,58,0
Indore,2024-11-05,34.3,68,0
Indore,2024-11-06,26.3,76,0
Indore,2024-11-07,25.7,67,0
Indore,2024-11-08,33.5,64,0
Indore,2024-11-09,30.3,79,0
Indore,2024-11-10,25.8,60,0
Indore,2024-11-11,32.3,63,1
Indore,2024-11-12,35.0,47,0
Indore,2024-11-13,21.8,65,0
Indore,2024-11-14,23.5,78,1
Indore,2024-11-15,22.1,53,1
Indore,2024-11-16,37.0,67,0
Indore,2024-11-17,29.1,47,0
Indore,2024-11-18,26.8,51,0
Indore,2024-11-19,26.9,67,0
Indore,2024-11-20,24.7,58,1
Indore,2024-11-21,30.2,69,0
Indore,2024-11-22,22.4,69,0
Indore,2024-11-23,15.2,71,0
Indore,2024-11-24,22.0,42,0
Indore,2024-11-25,20.2,49,0
Indore,2024-11-26,24.3,62,0
Indore,2024-11-27,30.9,59,0
Indore,2024-11-28,29.1,81,1
Indore,2024-11-29,27.4,60,0
Indore,2024-11-30,24.9,49,0
Indore,2024-12-01,28.6,88,1
Indore,2024-12-02,25.2,77,0
Indore,2024-12-03,26.1,85,0
Indore,2024-12-04,31.8,47,0
Indore,2024-12-05,27.8,50,0
Indore,2024-12-06,29.7,47,0
Indore,2024-12-07,32.4,42,1
Indore,2024-12-08,29.0,69,0
Indore,2024-12-09,23.7,67,1
Indore,2024-12-10,35.5,64,0
Indore,2024-12-11,22.8,65,0
Indore,2024-12-12,27.7,53,0
Indore,2024-12-13,26.5,55,1
Indore,2024-12-14,31.2,56,1
Indore,2024-12-15,19.7,52,0
Indore,2024-12-16,23.2,85,0
Indore,2024-12-17,20.8,73,0
Indore,2024-12-18,26.0,56,1
Indore,2024-12-19,39.9,69,0
Indore,2024-12-20,27.1,75,0
Indore,2024-12-21,23.6,56,0
Indore,2024-12-22,27.8,66,0
Indore,2024-12-23,26.0,70,0
Indore,2024-12-24,32.6,60,0
Indore,2024-12-25,31.2,69,0
Indore,2024-12-26,32.8,67,0
Indore,2024-12-27,33.0,67,0
Indore,2024-12-28,20.7,71,1
Indore,2024-12-29,27.4,52,0
Indore,2024-12-30,25.3,80,0
Indore,2024-12-31,25.6,84,1
Bhopal,2024-01-01,44.8,88,0
Bhopal,2024-01-02,30.6,64,0
Bhopal,2024-01-03,34.8,65,0
Bhopal,2024-01-04,28.5,66,0
Bhopal,2024-01-05,24.7,74,0
Bhopal,2024-01-06,40.6,82,0
Bhopal,2024-01-07,30.2,81,0
Bhopal,2024-01-08,42.2,65,0
Bhopal,2024-01-09,41.8,84,0
Bhopal,2024-01-10,37.1,77,0
Bhopal,2024-01-11,31.5,87,1
Bhopal,2024-01-12,36.2,56,0
Bhopal,2024-01-13,28.4,49,0
Bhopal,2024-01-14,33.3,47,0
Bhopal,2024-01-15,34.5,53,1
Bhopal,2024-01-16,24.4,72,1
Bhopal,2024-01-17,38.9,74,0
Bhopal,2024-01-18,42.3,85,0
Bhopal,2024-01-19,37.8,55,0
Bhopal,2024-01-20,35.7,79,0
Bhopal,2024-01-21,31.4,61,0
Bhopal,2024-01-22,34.0,72,1
Bhopal,2024-01-23,41.1,84,0
Bhopal,2024-01-24,32.1,68,0
Bhopal,2024-01-25,30.9,48,1
Bhopal,2024-01-26,31.6,78,0
Bhopal,2024-01-27,24.9,65,0
Bhopal,2024-01-28,33.0,48,0
Bhopal,2024-01-29,32.2,74,0
Bhopal,2024-01-30,31.4,85,0
Bhopal,2024-01-31,36.7,56,0
Bhopal,2024-02-01,35.1,66,1
Bhopal,2024-02-02,43.3,53,0
Bhopal,2024-02-03,21.8,62,1
Bhopal,2024-02-04,40.1,51,0
Bhopal,2024-02-05,31.9,69,0
Bhopal,2024-02-06,34.9,80,1
Bhopal,2024-02-07,30.2,55,0
Bhopal,2024-02-08,29.2,59,0
Bhopal,2024-02-09,38.8,44,0
Bhopal,2024-02-10,35.4,52,1
Bhopal,2024-02-11,30.0,62,1
Bhopal,2024-02-12,36.9,41,0
Bhopal,2024-02-13,28.4,53,1
Bhopal,2024-02-14,31.4,52,0
Bhopal,2024-02-15,37.9,40,0
Bhopal,2024-02-16,37.0,73,0
Bhopal,2024-02-17,28.2,41,0
Bhopal,2024-02-18,33.0,60,0
Bhopal,2024-02-19,29.5,70,0
Bhopal,2024-02-20,41.9,71,0
Bhopal,2024-02-21,40.1,52,0
Bhopal,2024-02-22,35.4,87,0
Bhopal,2024-02-23,40.9,83,0
Bhopal,2024-02-24,40.2,82,1
Bhopal,2024-02-25,36.2,74,0
Bhopal,2024-02-26,35.7,83,0
Bhopal,2024-02-27,25.2,55,1
Bhopal,2024-02-28,38.0,85,0
Bhopal,2024-02-29,39.8,50,0
Bhopal,2024-03-01,28.8,85,0
Bhopal,2024-03-02,32.3,61,0
Bhopal,2024-03-03,37.5,44,0
Bhopal,2024-03-04,34.2,85,0
Bhopal,2024-03-05,28.6,66,0
Bhopal,2024-03-06,35.3,54,1
Bhopal,2024-03-07,33.1,64,1
Bhopal,2024-03-08,30.5,79,1
Bhopal,2024-03-09,26.0,82,1
Bhopal,2024-03-10,34.3,68,0
Bhopal,2024-03-11,29.0,42,0
Bhopal,2024-03-12,44.3,89,0
Bhopal,2024-03-13,29.4,84,0
Bhopal,2024-03-14,26.3,79,1
Bhopal,2024-03-15,38.1,51,0
Bhopal,2024-03-16,33.0,45,0
Bhopal,2024-03-17,38.2,51,0
Bhopal,2024-03-18,34.0,47,1
Bhopal,2024-03-19,38.1,47,0
Bhopal,2024-03-20,24.7,40,0
Bhopal,2024-03-21,34.6,76,0
Bhopal,2024-03-22,41.6,78,1
Bhopal,2024-03-23,35.5,70,0
Bhopal,2024-03-24,24.0,65,0
Bhopal,2024-03-25,40.4,50,0
Bhopal,2024-03-26,37.2,57,0
Bhopal,2024-03-27,36.0,44,0
Bhopal,2024-03-28,29.9,57,0
Bhopal,2024-03-29,37.2,49,1
Bhopal,2024-03-30,40.1,53,0
Bhopal,2024-03-31,36.6,48,0
Bhopal,2024-04-01,30.4,44,1
Bhopal,2024-04-02,34.7,56,0
Bhopal,2024-04-03,36.8,72,0
Bhopal,2024-04-04,52.1,62,0
Bhopal,2024-04-05,40.0,86,0
Bhopal,2024-04-06,32.6,52,0
Bhopal,2024-04-07,31.1,88,1
Bhopal,2024-04-08,35.6,50,0
Bhopal,2024-04-09,30.1,73,0
Bhopal,2024-04-10,30.7,68,0
Bhopal,2024-04-11,42.2,76,1
Bhopal,2024-04-12,30.6,44,0
Bhopal,2024-04-13,33.3,58,0
Bhopal,2024-04-14,45.7,76,0
Bhopal,2024-04-15,37.0,55,0
Bhopal,2024-04-16,31.0,67,1
Bhopal,2024-04-17,32.1,78,0
Bhopal,2024-04-18,32.4,74,0
Bhopal,2024-04-19,37.6,89,0
Bhopal,2024-04-20,34.5,52,1
Bhopal,2024-04-21,29.1,63,0
Bhopal,2024-04-22,36.9,71,0
Bhopal,2024-04-23,32.9,87,0
Bhopal,2024-04-24,25.6,44,1
Bhopal,2024-04-25,26.0,48,0
Bhopal,2024-04-26,42.7,46,0
Bhopal,2024-04-27,40.4,80,0
Bhopal,2024-04-28,36.6,59,0
Bhopal,2024-04-29,34.6,68,0
Bhopal,2024-04-30,37.5,62,0
Bhopal,2024-05-01,41.8,55,0
Bhopal,2024-05-02,35.1,76,0
Bhopal,2024-05-03,26.6,66,0
Bhopal,2024-05-04,42.8,72,0
Bhopal,2024-05-05,36.4,53,0
Bhopal,2024-05-06,32.5,57,0
Bhopal,2024-05-07,33.6,73,0
Bhopal,2024-05-08,40.8,62,0
Bhopal,2024-05-09,40.8,86,0
Bhopal,2024-05-10,30.6,60,1
Bhopal,2024-05-11,26.3,61,0
Bhopal,2024-05-12,43.2,87,0
Bhopal,2024-05-13,31.7,88,0
Bhopal,2024-05-14,30.4,45,0
Bhopal,2024-05-15,34.6,67,0
Bhopal,2024-05-16,34.9,60,1
Bhopal,2024-05-17,21.9,65,0
Bhopal,2024-05-18,43.4,80,0
Bhopal,2024-05-19,35.1,46,0
Bhopal,2024-05-20,40.5,48,0
Bhopal,2024-05-21,32.3,69,1
Bhopal,2024-05-22,33.7,74,0
Bhopal,2024-05-23,36.8,65,0
Bhopal,2024-05-24,43.2,87,0
Bhopal,2024-05-25,36.5,87,0
Bhopal,2024-05-26,42.1,40,0
Bhopal,2024-05-27,32.4,58,0
Bhopal,2024-05-28,29.5,81,0
Bhopal,2024-05-29,41.2,56,0
Bhopal,2024-05-30,32.5,40,0
Bhopal,2024-05-31,35.1,63,0
Bhopal,2024-06-01,39.1,54,0
Bhopal,2024-06-02,30.8,70,0
Bhopal,2024-06-03,31.7,77,0
Bhopal,2024-06-04,29.5,78,0
Bhopal,2024-06-05,41.6,75,0
Bhopal,2024-06-06,28.1,43,0
Bhopal,2024-06-07,32.3,50,0
Bhopal,2024-06-08,31.4,79,0
Bhopal,2024-06-09,34.0,57,1
Bhopal,2024-06-10,25.5,67,0
Bhopal,2024-06-11,27.9,42,1
Bhopal,2024-06-12,28.6,86,0
Bhopal,2024-06-13,30.4,60,0
Bhopal,2024-06-14,24.6,76,0
Bhopal,2024-06-15,33.1,66,0
Bhopal,2024-06-16,30.1,49,0
Bhopal,2024-06-17,39.6,54,0
Bhopal,2024-06-18,28.3,73,0
Bhopal,2024-06-19,25.0,42,0
Bhopal,2024-06-20,27.9,78,0
Bhopal,2024-06-21,37.9,89,0
Bhopal,2024-06-22,34.1,43,1
Bhopal,2024-06-23,29.0,84,0
Bhopal,2024-06-24,29.9,46,0
Bhopal,2024-06-25,25.4,62,0
Bhopal,2024-06-26,38.3,71,0
Bhopal,2024-06-27,29.8,41,0
Bhopal,2024-06-28,31.0,64,1
Bhopal,2024-06-29,29.7,63,0
Bhopal,2024-06-30,38.2,54,0
Bhopal,2024-07-01,32.5,61,1
Bhopal,2024-07-02,35.4,57,0
Bhopal,2024-07-03,38.4,81,0
Bhopal,2024-07-04,36.5,44,0
Bhopal,2024-07-05,34.2,73,1
Bhopal,2024-07-06,34.9,88,1
Bhopal,2024-07-07,41.0,42,0
Bhopal,2024-07-08,36.3,74,0
Bhopal,2024-07-09,28.4,81,0
Bhopal,2024-07-10,29.1,48,0
Bhopal,2024-07-11,34.8,51,0
Bhopal,2024-07-12,41.4,58,1
Bhopal,2024-07-13,31.1,46,1
Bhopal,2024-07-14,43.4,59,1
